PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_male,Embarked_Q,Embarked_S
844,0,2,"Lemberopolous, Mr. Peter L",0.3948865804412651,0,0,2683,-0.5188046047752911,,1.0,0.0,0.0
845,0,2,"Culumovic, Mr. Jeso",-0.9499856776813305,0,0,315090,-0.47400492578514347,,1.0,0.0,1.0
846,0,2,"Abbing, Mr. Anthony",0.9712604053509489,0,0,C.A. 5547,-0.49640476528021726,,1.0,0.0,1.0
847,0,2,"Sage, Mr. Douglas Bullen",-0.10463740114712752,8,2,CA. 2343,0.7519458402879414,,1.0,0.0,1.0
848,0,2,"Markoff, Mr. Marin",0.4333115021019107,0,0,349213,-0.4894421904510968,,1.0,0.0,0.0
849,0,1,"Harper, Rev. John",-0.10463740114712752,0,1,248727,0.016023023618325298,,1.0,0.0,1.0
850,1,0,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",-0.10463740114712752,1,0,17453,1.145663540471827,C92,0.0,0.0,0.0
851,0,2,"Andersson, Master. Sigvard Harald Elias",-1.949033640858116,4,2,347082,-0.01870931177853076,,1.0,0.0,1.0
852,0,2,"Svensson, Mr. Johan",3.430455391632267,0,0,347060,-0.4918744606632361,,1.0,0.0,1.0
853,0,2,"Boulos, Miss. Nourelain",-1.56478442425166,1,1,2678,-0.3414522396297103,,0.0,0.0,0.0
854,1,0,"Lines, Miss. Mary Conover",-1.0268355210026217,0,1,PC 17592,0.14488502161245778,D28,0.0,0.0,1.0
855,0,1,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",1.1249600919935314,1,0,244252,-0.12491978668775715,,0.0,0.0,1.0
856,1,2,"Aks, Mrs. Sam (Leah Rosen)",-0.8731358343600393,0,1,392091,-0.4601623283443675,,0.0,0.0,1.0
857,1,0,"Wick, Mrs. George Dennick (Mary Hitchcock)",1.2018099353148226,1,1,36928,2.671117778445337,,0.0,0.0,1.0
858,1,0,"Daly, Mr. Peter Denis ",1.6629089952425695,0,0,113055,-0.11384570873513637,E17,1.0,0.0,1.0
859,1,2,"Baclini, Mrs. Solomon (Latifa Qurban)",-0.41203677443229225,0,3,2666,-0.26066180729354516,,0.0,0.0,0.0
860,0,2,"Razi, Mr. Raihed",-0.10463740114712752,0,0,2629,-0.5028639729296732,,1.0,0.0,0.0
861,0,2,"Hansen, Mr. Claus Peter",0.8944105620296577,2,0,350026,-0.36435544630444866,,1.0,0.0,1.0
862,0,1,"Giles, Mr. Frederick Edward",-0.6425863043961658,1,0,28134,-0.41687275089321363,,1.0,0.0,1.0
863,1,0,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",1.432359465278696,0,0,17466,-0.1263453225405672,D17,0.0,0.0,1.0
864,0,2,"Sage, Miss. Dorothy Edith ""Dolly""",-0.10463740114712752,8,2,CA. 2343,0.7519458402879414,,0.0,0.0,1.0
865,0,1,"Gill, Mr. John William",-0.41203677443229225,0,0,233866,-0.3866707201133388,,1.0,0.0,1.0
866,1,1,"Bystrom, Mrs. (Karolina)",0.9712604053509489,0,0,236852,-0.3866707201133388,,0.0,0.0,1.0
867,1,1,"Duran y More, Miss. Asuncion",-0.1814872444684187,1,0,SC/PARIS 2149,-0.3693891181010945,,0.0,0.0,0.0
868,0,0,"Roebling, Mr. Washington Augustus II",0.12591212881674602,0,0,PC 17590,0.3682954836973478,A24,1.0,0.0,1.0
869,0,2,"van Melkebeke, Mr. Philemon",-0.10463740114712752,0,0,345777,-0.45714212526638004,,1.0,0.0,1.0
870,1,2,"Johnson, Master. Harold Theodor",-1.949033640858116,1,1,347742,-0.4242561406845337,,1.0,0.0,1.0
871,0,2,"Balkic, Mr. Cerin",-0.2583370877897099,0,0,349248,-0.4894421904510968,,1.0,0.0,1.0
872,1,0,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",1.3555096219574048,1,1,11751,0.40974072380221066,D35,0.0,0.0,1.0
873,0,0,"Carlsson, Mr. Frans Olof",0.27961181545932834,0,0,695,-0.5477482176060045,B51 B53 B55,1.0,0.0,1.0
874,0,2,"Vander Cruyssen, Mr. Victor",1.3555096219574048,0,0,345765,-0.46720946885967163,,1.0,0.0,1.0
875,1,1,"Abelson, Mrs. Samuel (Hannah Wizosky)",-0.10463740114712752,1,0,P/PP 3381,-0.16518916106092355,,0.0,0.0,0.0
876,1,2,"Najib, Miss. Adele Kiamie ""Jane""",-1.1036853643239128,0,0,2667,-0.5029485386158568,,0.0,0.0,0.0
877,0,2,"Gustafsson, Mr. Alfred Ossian",-0.719436147717457,0,0,7534,-0.45017955043725955,,1.0,0.0,1.0
878,0,2,"Petroff, Mr. Nedelio",-0.7962859910387481,0,0,349212,-0.4894421904510968,,1.0,0.0,1.0
879,0,2,"Laleff, Mr. Kristo",-0.10463740114712752,0,0,349217,-0.4894421904510968,,1.0,0.0,1.0
880,1,0,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",2.0471582118490255,0,1,11767,1.0259447039291216,C50,0.0,0.0,0.0
881,1,1,"Shelley, Mrs. William (Imanita Parrish Hall)",-0.33518693111100106,0,1,230433,-0.12491978668775715,,0.0,0.0,1.0
882,0,2,"Markun, Mr. Johann",0.27961181545932834,0,0,349257,-0.4894421904510968,,1.0,0.0,1.0
883,0,2,"Dahlberg, Miss. Gerda Ulrika",-0.5657364610748746,0,0,7552,-0.4366711888037809,,0.0,0.0,1.0
884,0,1,"Banfield, Mr. Frederick James",-0.10463740114712752,0,0,C.A./SOTON 34068,-0.43700743807979686,,1.0,0.0,1.0
885,0,2,"Sutehall, Mr. Henry Jr",-0.33518693111100106,0,0,SOTON/OQ 392076,-0.5064721088735089,,1.0,0.0,1.0
886,0,2,"Rice, Mrs. William (Margaret Norton)",0.7407108753870755,0,5,382652,-0.06199888922968463,,0.0,1.0,0.0
887,0,1,"Montvila, Rev. Juozas",-0.1814872444684187,0,0,211536,-0.3866707201133388,,1.0,0.0,1.0
888,1,0,"Graham, Miss. Margaret Edith",-0.7962859910387481,0,0,112053,-0.04438103794142432,B42,0.0,0.0,1.0
889,0,2,"Johnston, Miss. Catherine Helen ""Carrie""",-0.10463740114712752,1,2,W./C. 6607,-0.17626323901354432,,0.0,0.0,1.0
890,1,0,"Behr, Mr. Karl Howell",-0.2583370877897099,0,0,111369,-0.04438103794142432,C148,1.0,0.0,0.0
891,0,2,"Dooley, Mr. Patrick",0.20276197213803718,0,0,370376,-0.49237782784290063,,1.0,1.0,0.0
